videoId,metaData,viewCount,likeCount,commentCount
oemmwQ3rzb0,"{'kind': 'youtube#searchResult', 'etag': 'tKQ2pxF4C1WTqz-jgC75KJ2a2R4', 'id': {'kind': 'youtube#video', 'videoId': 'oemmwQ3rzb0'}, 'snippet': {'publishedAt': '2021-12-01T07:01:12Z', 'channelId': 'UCA9WsBMIg3IHxwVA-RvSctA', 'title': 'JULO | Top-up Dompet Digital Cepat dan Mudah Pakai JULO Kredit Digital', 'description': 'Kemudahan fitur lengkap yang bisa kamu nikmati dari limit kredit JULO: ✓ Tarik dana ✓ Kirim dana ✓ Bayar pulsa & data ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/oemmwQ3rzb0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/oemmwQ3rzb0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/oemmwQ3rzb0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'JULO', 'liveBroadcastContent': 'none', 'publishTime': '2021-12-01T07:01:12Z'}}",532381,24,24
jbAgjWR-my8,"{'kind': 'youtube#searchResult', 'etag': 'mcOLdDek-MyUrreBfXgO3Hyv0Lk', 'id': {'kind': 'youtube#video', 'videoId': 'jbAgjWR-my8'}, 'snippet': {'publishedAt': '2020-08-21T12:30:09Z', 'channelId': 'UCAsu9rN0QrJDBSzqJgUxeNg', 'title': 'Review pemakaian Scarlett whitening 2 Minggu Auto putih 🔥| cara pemakaian benar SCARLETT WHITENING', 'description': 'Hola,,, ingin punya kulit cerah dalam sekali pakai.?? please jangan skip video aku yang satu ini, aku disini bakal ngasi tau body ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/jbAgjWR-my8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jbAgjWR-my8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jbAgjWR-my8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Anggi Rahayu', 'liveBroadcastContent': 'none', 'publishTime': '2020-08-21T12:30:09Z'}}",1855,45,45
RHEdZScrnXI,"{'kind': 'youtube#searchResult', 'etag': 'O2gUkxc1Hin1QG0j8INElwjZZWU', 'id': {'kind': 'youtube#video', 'videoId': 'RHEdZScrnXI'}, 'snippet': {'publishedAt': '2018-03-16T08:40:32Z', 'channelId': 'UCEJp76zNKC1tRPTqoYMouXA', 'title': 'Cara Penggunaan Kompor Hi-Cook KC-204 DUAL / KOMPOR PORTABEL HI-COOK', 'description': 'HI-COOK, Masak Dimana & Kapan Saja Jika video ini bermanfaat, silakan Like dan subscribe channel ini. Mau beli kompor tipe ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/RHEdZScrnXI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RHEdZScrnXI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RHEdZScrnXI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hi-Cook Official', 'liveBroadcastContent': 'none', 'publishTime': '2018-03-16T08:40:32Z'}}",5881,37,37
mwvpbX4fHGA,"{'kind': 'youtube#searchResult', 'etag': '0iUnAo5KEFIlZG57LLuaAmcmo34', 'id': {'kind': 'youtube#video', 'videoId': 'mwvpbX4fHGA'}, 'snippet': {'publishedAt': '2022-02-22T06:10:16Z', 'channelId': 'UChsr9lFLAhDEVAgD-uikbeg', 'title': 'Cara Pemakaian Copywriting untuk Pemasaran Bisnis yang Lebih Hebat! (9) | Module Kuncie', 'description': 'Part 9/11 Meraih Pelanggan Kamu Menggunakan Media yang Tepat Produk udah bagus, tapi penjualan masih belum mulus?', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/mwvpbX4fHGA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/mwvpbX4fHGA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/mwvpbX4fHGA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Kuncie', 'liveBroadcastContent': 'none', 'publishTime': '2022-02-22T06:10:16Z'}}",29,0,0
4l5nfaU05eE,"{'kind': 'youtube#searchResult', 'etag': 'pZUXbckzAxjmf6hbcgZlZ5PJ7K8', 'id': {'kind': 'youtube#video', 'videoId': '4l5nfaU05eE'}, 'snippet': {'publishedAt': '2018-03-16T08:40:09Z', 'channelId': 'UCEJp76zNKC1tRPTqoYMouXA', 'title': 'Cara Penggunaan Kompor Hi-Cook KC-109 TINY / KOMPOR PORTABEL HI-COOK', 'description': 'HI-COOK, Masak Dimana & Kapan Saja Jika video ini bermanfaat, silakan Like dan subscribe channel ini. Mau beli kompor tipe ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/4l5nfaU05eE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4l5nfaU05eE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4l5nfaU05eE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hi-Cook Official', 'liveBroadcastContent': 'none', 'publishTime': '2018-03-16T08:40:09Z'}}",2578,13,13
GZnhjy_fWqk,"{'kind': 'youtube#searchResult', 'etag': 'vLSkhmDl85UW_P2bKYSfOfJ43iU', 'id': {'kind': 'youtube#video', 'videoId': 'GZnhjy_fWqk'}, 'snippet': {'publishedAt': '2021-01-06T16:28:26Z', 'channelId': 'UCPTP37PsSCj0de58xDUH2rQ', 'title': 'CARA GUNA SISTEM E-COMMERCE:  PENGEDAR KEPADA PENGGUNA (TRANSFER)', 'description': 'CARA GUNA SISTEM E-COMMERCE: PENGEDAR KEPADA PENGGUNA TRANSFER.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/GZnhjy_fWqk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GZnhjy_fWqk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GZnhjy_fWqk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'MPE', 'liveBroadcastContent': 'none', 'publishTime': '2021-01-06T16:28:26Z'}}",11,0,0
4030sv9bnpI,"{'kind': 'youtube#searchResult', 'etag': 'WhATDQyZMkb8LW2pTSnQj-He3JQ', 'id': {'kind': 'youtube#video', 'videoId': '4030sv9bnpI'}, 'snippet': {'publishedAt': '2021-07-19T07:18:44Z', 'channelId': 'UCzlo2SOUYqbab8XRBt4ma1Q', 'title': 'Tata Cara Penggunaan Alat UJI (Rapid Test) HIV PT Pakar Biomedika Indonesia', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/4030sv9bnpI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4030sv9bnpI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4030sv9bnpI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Pakar Biomedika Indonesia', 'liveBroadcastContent': 'none', 'publishTime': '2021-07-19T07:18:44Z'}}",266,3,3
3tgEpuST4N4,"{'kind': 'youtube#searchResult', 'etag': 'VNzaGtYYkzG93qGGBoLx7EugQ-s', 'id': {'kind': 'youtube#video', 'videoId': '3tgEpuST4N4'}, 'snippet': {'publishedAt': '2021-10-06T11:00:01Z', 'channelId': 'UCA9WsBMIg3IHxwVA-RvSctA', 'title': 'JULO | Belanja di E-commerce Lebih Mudah Bersama JULO Kredit Digital #HidupkanHidupmu', 'description': 'Bayar apapun, semakin lengkap bersama JULO Kredit Digital! Lengkapi kelengkapan pendaftaranmu dan nikmati fitur ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/3tgEpuST4N4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3tgEpuST4N4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3tgEpuST4N4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'JULO', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-06T11:00:01Z'}}",255180,10,10
y5XSSxqvYXY,"{'kind': 'youtube#searchResult', 'etag': 'sKhYxdY3OsZGvHLuYTHbNv-F7Dg', 'id': {'kind': 'youtube#video', 'videoId': 'y5XSSxqvYXY'}, 'snippet': {'publishedAt': '2021-01-06T16:24:39Z', 'channelId': 'UCPTP37PsSCj0de58xDUH2rQ', 'title': 'CARA GUNA SISTEM E-COMMERCE : PENGEDAR KEPADA PENGGUNA CASH', 'description': 'CARA GUNA SISTEM E-COMMERCE : PENGEDAR KEPADA PENGGUNA CASH.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/y5XSSxqvYXY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/y5XSSxqvYXY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/y5XSSxqvYXY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'MPE', 'liveBroadcastContent': 'none', 'publishTime': '2021-01-06T16:24:39Z'}}",6,0,0
3NLQbwT7sOs,"{'kind': 'youtube#searchResult', 'etag': '9jfeMwU-OafmhKfX0Ey0-4xQAYg', 'id': {'kind': 'youtube#video', 'videoId': '3NLQbwT7sOs'}, 'snippet': {'publishedAt': '2021-01-28T17:36:53Z', 'channelId': 'UCUmOuREgMCscNP9Xg74rieg', 'title': 'Cara cek pemakaian kartu halo dan jadwal tagihan di my telkomsel, pengguna baru wajib tahu ‼️', 'description': 'aku ucapkan banyak terimakasih Kepada kalian yang sudah menonton vidio ini, yang sudah melihat channel youtube aku ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/3NLQbwT7sOs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3NLQbwT7sOs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3NLQbwT7sOs/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'alwaley project', 'liveBroadcastContent': 'none', 'publishTime': '2021-01-28T17:36:53Z'}}",3730,36,36
Md7aqDVHd3Y,"{'kind': 'youtube#searchResult', 'etag': 'C71vzIXsecAFmVn0i-5ZACCok7w', 'id': {'kind': 'youtube#video', 'videoId': 'Md7aqDVHd3Y'}, 'snippet': {'publishedAt': '2021-08-09T12:00:09Z', 'channelId': 'UC1dI4tO13ApuSX0QeX8pHng', 'title': 'Pesan terbuka buat realme', 'description': 'You either die a hero... Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb Instagram GadgetIn: ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Md7aqDVHd3Y/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Md7aqDVHd3Y/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Md7aqDVHd3Y/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'GadgetIn', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-09T12:00:09Z'}}",1184649,44270,44270
--K_eSgz0ss,"{'kind': 'youtube#searchResult', 'etag': 'MDXOQHNETnZKKYQBy9AV37aVZdo', 'id': {'kind': 'youtube#video', 'videoId': '--K_eSgz0ss'}, 'snippet': {'publishedAt': '2021-02-20T03:10:30Z', 'channelId': 'UCyKbnV667s_9ye1X8xSy-7A', 'title': 'CARA PENGGUNAAN SILICONE SEAM SEALER MERAPI MOUNTAIN', 'description': 'Untuk mereparasi seam sealer jahitan tenda yang sudah rusak Silicone Seam Sealler ini cocok digunakan. Karena bisa di ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/--K_eSgz0ss/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/--K_eSgz0ss/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/--K_eSgz0ss/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Merapi Mountain', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-20T03:10:30Z'}}",1624,19,19
3BFyr6VwKeI,"{'kind': 'youtube#searchResult', 'etag': 'uIznYo16aHMtWXGfOTpzNuztRX8', 'id': {'kind': 'youtube#video', 'videoId': '3BFyr6VwKeI'}, 'snippet': {'publishedAt': '2020-10-23T06:00:00Z', 'channelId': 'UCkXmLjEr95LVtGuIm3l2dPg', 'title': 'Membuat Sistem Login &amp; Registrasi dengan CodeIgniter 4 (Menggunakan Library Myth/Auth)', 'description': 'Diskon Up To 91% minimal berlangganan 1 tahun https://www.hostinger.com/webunpas (gunakan kode: ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/3BFyr6VwKeI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3BFyr6VwKeI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3BFyr6VwKeI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Web Programming UNPAS', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-23T06:00:00Z'}}",73488,1683,1683
PPhaKCZE3vk,"{'kind': 'youtube#searchResult', 'etag': 'jjbOOe61IhHvxNnKf1A3ZaifjQg', 'id': {'kind': 'youtube#video', 'videoId': 'PPhaKCZE3vk'}, 'snippet': {'publishedAt': '2018-03-16T08:42:28Z', 'channelId': 'UCEJp76zNKC1tRPTqoYMouXA', 'title': 'Cara Penggunaan Kompor Hi-Cook KC-206 DUAL CROM / KOMPOR PORTABEL HI-COOK', 'description': 'HI-COOK, Masak Dimana & Kapan Saja Jika video ini bermanfaat, silakan Like dan subscribe channel ini. Mau beli kompor tipe ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/PPhaKCZE3vk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PPhaKCZE3vk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PPhaKCZE3vk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hi-Cook Official', 'liveBroadcastContent': 'none', 'publishTime': '2018-03-16T08:42:28Z'}}",756,6,6
CzAy6tkSOIM,"{'kind': 'youtube#searchResult', 'etag': 'X6teWaEd1Kecwoa4KfUrokgx580', 'id': {'kind': 'youtube#video', 'videoId': 'CzAy6tkSOIM'}, 'snippet': {'publishedAt': '2022-05-06T05:37:11Z', 'channelId': 'UCz7kQjiAELjzwZ6yWvQYeDw', 'title': 'CARA TRANSFER UANG DARI DANA KE REKENING BANK TANPA BIAYA ADMIN - PENJELASAN LENGKAP', 'description': 'Berikut adalah cara untuk transfer uang dari dana ke rekening bank kalian, simak sampau akhir karna ada tips untuk transfer ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/CzAy6tkSOIM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/CzAy6tkSOIM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/CzAy6tkSOIM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Rufaidah Id', 'liveBroadcastContent': 'none', 'publishTime': '2022-05-06T05:37:11Z'}}",141,9,9
F9QwdRI7nOA,"{'kind': 'youtube#searchResult', 'etag': 'NynlPUlhIXdorDjMEm_CrcXFDlE', 'id': {'kind': 'youtube#video', 'videoId': 'F9QwdRI7nOA'}, 'snippet': {'publishedAt': '2021-06-24T10:31:20Z', 'channelId': 'UChYXZmhrHOXyxUu4sxWWWmA', 'title': 'Cara Bayar Tiket Kereta Api dengan i-Kios Indomaret | Cara Penggunaan Mesin i Kios Indomart', 'description': 'Cara pesan Tiket Kereta api di aplikasi KAI Accses bayar VIA Indomart dengan Mesin i-Kios | Cara Menggunakan Mesin i Kios ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/F9QwdRI7nOA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/F9QwdRI7nOA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/F9QwdRI7nOA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'MS Channel83', 'liveBroadcastContent': 'none', 'publishTime': '2021-06-24T10:31:20Z'}}",1425,23,23
wAkUhlgIKws,"{'kind': 'youtube#searchResult', 'etag': '2aZTyUylUkZtyBHH8L0wJWIvomU', 'id': {'kind': 'youtube#video', 'videoId': 'wAkUhlgIKws'}, 'snippet': {'publishedAt': '2020-09-07T09:00:11Z', 'channelId': 'UCGAGPNod17fLs8blfuev4hA', 'title': 'BARANG-BARANG ANEH INI WAJIB ADA DI MOBIL KALIAN', 'description': 'Yang mau belanja online jangan lupa pakai ShopBack! Akan ada cashback untuk setiap transaksi online yang kamu lakukan di ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/wAkUhlgIKws/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wAkUhlgIKws/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wAkUhlgIKws/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ridwan Hanif Rahmadi', 'liveBroadcastContent': 'none', 'publishTime': '2020-09-07T09:00:11Z'}}",704675,13967,13967
gn8o2ouIc-U,"{'kind': 'youtube#searchResult', 'etag': 'hbNx51ijab1h-wha3WEcpkEr2z4', 'id': {'kind': 'youtube#video', 'videoId': 'gn8o2ouIc-U'}, 'snippet': {'publishedAt': '2021-06-15T04:21:07Z', 'channelId': 'UCYk4LJI0Pr6RBDWowMm-KUw', 'title': 'TERNYATA KAYA ADA SKEMA NYA! KALIAN BISA! TONTON INI‼️William Tanuwijaya - Deddy Corbuzier Podcast', 'description': 'kaya #sukses #podcast.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/gn8o2ouIc-U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gn8o2ouIc-U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gn8o2ouIc-U/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Deddy Corbuzier', 'liveBroadcastContent': 'none', 'publishTime': '2021-06-15T04:21:07Z'}}",5593988,126533,126533
1AOt0IqE0S0,"{'kind': 'youtube#searchResult', 'etag': '5gSrMVK4FZiaHYhDY132Mp8biso', 'id': {'kind': 'youtube#video', 'videoId': '1AOt0IqE0S0'}, 'snippet': {'publishedAt': '2020-05-15T17:45:00Z', 'channelId': 'UCyto8_NzxodtlLLEVaAAlDA', 'title': 'Sejarah Aplikasi Lazada Dan Cara Penggunaannya.', 'description': 'Lazada Group adalah sebuah perusahaan e-commerce Asia Tenggara yang didirikan oleh Rocket Internet dan Pierre Poignant ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/1AOt0IqE0S0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1AOt0IqE0S0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1AOt0IqE0S0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Dwira Suci', 'liveBroadcastContent': 'none', 'publishTime': '2020-05-15T17:45:00Z'}}",57,4,4
ukkxxG-WCi0,"{'kind': 'youtube#searchResult', 'etag': 'EceDtRD7vl2N3Yna1THQ5JKtnlw', 'id': {'kind': 'youtube#video', 'videoId': 'ukkxxG-WCi0'}, 'snippet': {'publishedAt': '2020-04-15T04:32:34Z', 'channelId': 'UCfh0Jc_BgcRmr_Zrdy2F1KQ', 'title': 'Tutorial Cara Desain Kemasan UMKM- Adobe Illustrator', 'description': 'Halo! di video ini saya menjelaskan basic tutorial buat temen-temen yang mau belajar ngedesain kemasan dari awal hingga ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/ukkxxG-WCi0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ukkxxG-WCi0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ukkxxG-WCi0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Bonigraphic', 'liveBroadcastContent': 'none', 'publishTime': '2020-04-15T04:32:34Z'}}",111044,2902,2902
xcto4YJ_2i0,"{'kind': 'youtube#searchResult', 'etag': 'fLGAAxkqDG6S2OCLbPZlVeY-pDE', 'id': {'kind': 'youtube#video', 'videoId': 'xcto4YJ_2i0'}, 'snippet': {'publishedAt': '2020-06-20T22:35:19Z', 'channelId': 'UCfh0Jc_BgcRmr_Zrdy2F1KQ', 'title': 'Desain Kemasan Baso Aci Kekinian Produk UMKM - Adobe Illustrator', 'description': 'Hello guys, kali ini kita akan desain Baso Aci ini karena setelah mencoba snack ini cukup unik ada beberapa varian karna saya ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/xcto4YJ_2i0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xcto4YJ_2i0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xcto4YJ_2i0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Bonigraphic', 'liveBroadcastContent': 'none', 'publishTime': '2020-06-20T22:35:19Z'}}",11900,369,369
4khJphSkOT4,"{'kind': 'youtube#searchResult', 'etag': 'mxRhoUhqIcOmqAY2XY5laIapFh4', 'id': {'kind': 'youtube#video', 'videoId': '4khJphSkOT4'}, 'snippet': {'publishedAt': '2021-02-27T07:30:13Z', 'channelId': 'UCjlfSWE0EK_nVol7IAuXm4g', 'title': 'Tutorial Cara Desain Kemasan UMKM | Coreldraw Indonesia', 'description': 'Tutorial Cara Desain Kemasan UMKM | Coreldraw Indonesia Selamat Datang di Channel Canta Putra Silahkan Like, Komen dan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/4khJphSkOT4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4khJphSkOT4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4khJphSkOT4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Canta Putra', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-27T07:30:13Z'}}",1026,12,12
nE7tRc0oN70,"{'kind': 'youtube#searchResult', 'etag': 'g5lNgorELaBI3atzceKmO7HvjC4', 'id': {'kind': 'youtube#video', 'videoId': 'nE7tRc0oN70'}, 'snippet': {'publishedAt': '2021-10-10T04:27:55Z', 'channelId': 'UCnXJXvE5ptL1YnHDl8Oyt_g', 'title': 'Tutorial Cara Desain Kemasan Produk Untuk UMKM dan UKM | Adobe Illustrator', 'description': 'Hallo! Kali ini saya akan sharing bagamana cara membuat desain kemasan dari bikin kerangkanya sampai bikin mockup ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/nE7tRc0oN70/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nE7tRc0oN70/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nE7tRc0oN70/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hands Risete', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-10T04:27:55Z'}}",2996,63,63
2CIQbuUWsWo,"{'kind': 'youtube#searchResult', 'etag': 'TPGtm9YehQqQ1B83pGJS_3VWoRc', 'id': {'kind': 'youtube#video', 'videoId': '2CIQbuUWsWo'}, 'snippet': {'publishedAt': '2021-01-19T14:15:11Z', 'channelId': 'UCjYvKJBtDq6x7Bqa-1QWHoQ', 'title': 'DESAIN PRODUK KEMASAN DENGAN COREL DRAW', 'description': 'Belajar membuat kemasan produk (product packaging) menggunakan corel draw. Silahkan disimak sampai akhir video supaya ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/2CIQbuUWsWo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2CIQbuUWsWo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2CIQbuUWsWo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Belajar CorelDRAW Indonesia', 'liveBroadcastContent': 'none', 'publishTime': '2021-01-19T14:15:11Z'}}",72285,1668,1668
81HaDqjDhGI,"{'kind': 'youtube#searchResult', 'etag': 'ighxkgTghQxjX3EQX180CsVCUO0', 'id': {'kind': 'youtube#video', 'videoId': '81HaDqjDhGI'}, 'snippet': {'publishedAt': '2022-04-15T10:01:48Z', 'channelId': 'UCw7oGtxWiiesXoNOMIfgRFg', 'title': 'cara mudah membuat desain kemasan untuk umkm menggunakan aplikasi pixelab #desain #umkm #produk', 'description': 'label atau kemasan adalah suatu hal yang sangat penting untuk suatu produk, apalagi produk umkm. semakin bagus dan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/81HaDqjDhGI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/81HaDqjDhGI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/81HaDqjDhGI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Pojok Umkm', 'liveBroadcastContent': 'none', 'publishTime': '2022-04-15T10:01:48Z'}}",104,34,34
U40QiJWabsY,"{'kind': 'youtube#searchResult', 'etag': '2fTNlRTzhOdhTKxySmG_FluX6N4', 'id': {'kind': 'youtube#video', 'videoId': 'U40QiJWabsY'}, 'snippet': {'publishedAt': '2021-08-04T07:02:06Z', 'channelId': 'UC8D6sVBbMoPRV0NamXCRbEA', 'title': 'CARA DESAIN KEMASAN PRODUK PISANG KEJU MENGGUNAKAN COREL DRAW | 2021', 'description': 'CARA MEMBUAT KEMASAN PRODUK PISANG KEJU MENGGUNAKAN COREL DRAW | 2021 FILE KEMASAN PISANG KEJU ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/U40QiJWabsY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/U40QiJWabsY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/U40QiJWabsY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Andre', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-04T07:02:06Z'}}",18115,294,294
