videoId,title,genres,metaData
lc5Kx3K9-70,3 Rekomendasi Supplier Tangan Pertama Untuk Dropship,['supplier peralatan rumah tangga'],"{'kind': 'youtube#searchResult', 'etag': 'E_UJ_EumDBT4zpy-MiohVp6drFI', 'id': {'kind': 'youtube#video', 'videoId': 'lc5Kx3K9-70'}, 'snippet': {'publishedAt': '2020-08-14T12:43:53Z', 'channelId': 'UCVExqCw7hFJzg4jDrt4YnGg', 'title': '3 Rekomendasi Supplier Tangan Pertama Untuk Dropship', 'description': 'Hai gan ini dia 3 rekomendasi supplier tangan pertama untuk dropship. di video ini gue kasih 3 rekomendasi supplier peralatan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/lc5Kx3K9-70/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lc5Kx3K9-70/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lc5Kx3K9-70/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Sahlan Ridwan', 'liveBroadcastContent': 'none', 'publishTime': '2020-08-14T12:43:53Z'}}"
nQYtnnHyH9Q,Grosir Alat Rumah Tangga Pati Dikirim dari Sragen,['supplier peralatan rumah tangga'],"{'kind': 'youtube#searchResult', 'etag': '78vegWAUDie8LlfjwKBDPmGaAJk', 'id': {'kind': 'youtube#video', 'videoId': 'nQYtnnHyH9Q'}, 'snippet': {'publishedAt': '2021-09-10T09:00:19Z', 'channelId': 'UC5CXYqlfF7QKmVzhZpb5_rg', 'title': 'Grosir Alat Rumah Tangga Pati Dikirim dari Sragen', 'description': 'Grosir Alat Rumah Tangga Pati, Grosir alat dapur Pati, Grosir perabot Pati, Grosir perlengkapan rumah tangga Pati, Grosir ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/nQYtnnHyH9Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nQYtnnHyH9Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nQYtnnHyH9Q/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'PDS Gudang Perabot', 'liveBroadcastContent': 'none', 'publishTime': '2021-09-10T09:00:19Z'}}"
w6VqZrGpXPs,SHOPEE HAUL PERALATAN RUMAH TANGGA | HARGA MULAI DARI 2 RIBUAN 😍,['supplier peralatan rumah tangga'],"{'kind': 'youtube#searchResult', 'etag': 'Y9KqLHu3AulAOyFQdDp_z_feXkg', 'id': {'kind': 'youtube#video', 'videoId': 'w6VqZrGpXPs'}, 'snippet': {'publishedAt': '2021-05-05T05:13:08Z', 'channelId': 'UCFh3WErX7v8DchV1KR6fikA', 'title': 'SHOPEE HAUL PERALATAN RUMAH TANGGA | HARGA MULAI DARI 2 RIBUAN 😍', 'description': 'Shopee haul kali ini peralatan rumah tangga, LINK KESET https://shp.ee/tuit7ew SPONS CUCI PIRING https://shp.ee/r8gctgi ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/w6VqZrGpXPs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/w6VqZrGpXPs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/w6VqZrGpXPs/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Yunita Rahayu Dewi', 'liveBroadcastContent': 'none', 'publishTime': '2021-05-05T05:13:08Z'}}"
wv7JekD-le0,REKOMENDASI PERALATAN RUMAH TANGGA MURAH DI SHOPEE | peralatan dapur shopeehaul,['supplier peralatan rumah tangga'],"{'kind': 'youtube#searchResult', 'etag': '0KcYAWoQVJWVUoMgt5hCKALnZz0', 'id': {'kind': 'youtube#video', 'videoId': 'wv7JekD-le0'}, 'snippet': {'publishedAt': '2022-02-22T06:17:38Z', 'channelId': 'UCUqr0ifwv7LFG-RbOShPekA', 'title': 'REKOMENDASI PERALATAN RUMAH TANGGA MURAH DI SHOPEE | peralatan dapur shopeehaul', 'description': 'Assalamualaikum ❤         alhamdulillah kali ini saya merekomendasikan perlatan rumah tangga di shopee kali ini foto ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/wv7JekD-le0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wv7JekD-le0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wv7JekD-le0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Widayee', 'liveBroadcastContent': 'none', 'publishTime': '2022-02-22T06:17:38Z'}}"
_SUnFjay2SU,Mau Jadi Mitra Ubber jd UKM reseller alat Dapur dll harga pabrik tanpa modal,['supplier peralatan rumah tangga'],"{'kind': 'youtube#searchResult', 'etag': '9K_h1lK3MDwd7tFLXqaGpu-PrXY', 'id': {'kind': 'youtube#video', 'videoId': '_SUnFjay2SU'}, 'snippet': {'publishedAt': '2020-04-18T04:17:15Z', 'channelId': 'UCu4INkCXjZVpZgt53cSEBwA', 'title': 'Mau Jadi Mitra Ubber jd UKM reseller alat Dapur dll harga pabrik tanpa modal', 'description': 'Anda menanggur ? di rumahkan ? di PHK ? enggak ada modal uang buat buka usaha.. kami dari SKDA siap membantu .. joint ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/_SUnFjay2SU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_SUnFjay2SU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_SUnFjay2SU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'RIDWAN BALI', 'liveBroadcastContent': 'none', 'publishTime': '2020-04-18T04:17:15Z'}}"
bxjwhO9q78k,Rutinitas buka toko peralatan rumah tangga senyum 5000,['supplier peralatan rumah tangga'],"{'kind': 'youtube#searchResult', 'etag': 'Lwi6fFxppg_6L0qQfN86PCNx9x8', 'id': {'kind': 'youtube#video', 'videoId': 'bxjwhO9q78k'}, 'snippet': {'publishedAt': '2020-10-24T04:06:44Z', 'channelId': 'UCJxJinfTJ7YzZVMoQ5QqbLA', 'title': 'Rutinitas buka toko peralatan rumah tangga senyum 5000', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/bxjwhO9q78k/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bxjwhO9q78k/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bxjwhO9q78k/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'AGUS Brete', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-24T04:06:44Z'}}"
02lpT1UFbtE,SHOPEE HAUL PERALATAN DAPUR Eps.3 || Unboxing dan Review Peralatan Rumah Tangga,['supplier peralatan rumah tangga'],"{'kind': 'youtube#searchResult', 'etag': '00kY6QMWjbqEi3QI8S6mIq9EqG0', 'id': {'kind': 'youtube#video', 'videoId': '02lpT1UFbtE'}, 'snippet': {'publishedAt': '2020-12-25T12:50:16Z', 'channelId': 'UC8-mUlPkULQVmenXQz7J5Iw', 'title': 'SHOPEE HAUL PERALATAN DAPUR Eps.3 || Unboxing dan Review Peralatan Rumah Tangga', 'description': 'Assalamualaikum semua, untuk link nya aku taro dibawah ya, semoga bermanfaat, oh iyaa aku kasih tahu bahwa harga bisa saja ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/02lpT1UFbtE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/02lpT1UFbtE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/02lpT1UFbtE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ratu Ratna Atu', 'liveBroadcastContent': 'none', 'publishTime': '2020-12-25T12:50:16Z'}}"
h1VV406GusA,Proses Pengiriman Orderan Grosir Alat Rumah Tangga Tirta Style,['supplier peralatan rumah tangga'],"{'kind': 'youtube#searchResult', 'etag': 'uEuUBR4If_wBBbUGktd2skEreAQ', 'id': {'kind': 'youtube#video', 'videoId': 'h1VV406GusA'}, 'snippet': {'publishedAt': '2021-04-09T13:27:36Z', 'channelId': 'UCs8UCnYTMZiZXXmh_EyWSlA', 'title': 'Proses Pengiriman Orderan Grosir Alat Rumah Tangga Tirta Style', 'description': 'Sedikit Cuplikan ini adalah proses pengiriman Buyer / Customer kami ya Gaesss....', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/h1VV406GusA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/h1VV406GusA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/h1VV406GusA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Grosir Alat Dapur Surabaya', 'liveBroadcastContent': 'none', 'publishTime': '2021-04-09T13:27:36Z'}}"
7r0ok2Yofbk,Distributor Alat Rumah Tangga Solo - Dispay Barang Kursi Plastik Pendek,['supplier peralatan rumah tangga'],"{'kind': 'youtube#searchResult', 'etag': 'L2DgNVu1GMmssNnkFDagdYfeuK0', 'id': {'kind': 'youtube#video', 'videoId': '7r0ok2Yofbk'}, 'snippet': {'publishedAt': '2021-09-06T06:57:08Z', 'channelId': 'UC5CXYqlfF7QKmVzhZpb5_rg', 'title': 'Distributor Alat Rumah Tangga Solo - Dispay Barang Kursi Plastik Pendek', 'description': 'adalah tempat untuk kulakan peralatan rumah tangga baik perabot dar bahan plastik, melamin, stanless dll . info pembelian dan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/7r0ok2Yofbk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7r0ok2Yofbk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7r0ok2Yofbk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'PDS Gudang Perabot', 'liveBroadcastContent': 'none', 'publishTime': '2021-09-06T06:57:08Z'}}"
eQ0PMioUi2k,Supplier Terlengkap Prabot Dapur Hotel dan Restaurant !!,['supplier peralatan rumah tangga'],"{'kind': 'youtube#searchResult', 'etag': 'qgItLGd_OS9ObgkIiyywUcwqkNA', 'id': {'kind': 'youtube#video', 'videoId': 'eQ0PMioUi2k'}, 'snippet': {'publishedAt': '2021-07-14T17:43:07Z', 'channelId': 'UCHV7zVOPjb5tMr7aDVa3jjg', 'title': 'Supplier Terlengkap Prabot Dapur Hotel dan Restaurant !!', 'description': 'perabot #perabotmurah #dapur Kalinini aku akan share ke temen-temen semua tempat yg menjual berbagai perabot dapur ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/eQ0PMioUi2k/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/eQ0PMioUi2k/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/eQ0PMioUi2k/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ruhul Atsa', 'liveBroadcastContent': 'none', 'publishTime': '2021-07-14T17:43:07Z'}}"
DX9VyUjDyeI,REVIEW MASKER NON MEDIS SUPER MURAH DARI CHINA,['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': 'M6onSbAg7yFHeBNh7jBXGAR7xvQ', 'id': {'kind': 'youtube#video', 'videoId': 'DX9VyUjDyeI'}, 'snippet': {'publishedAt': '2021-02-07T02:32:58Z', 'channelId': 'UCphgaP3bKBwhOeRbuMBMdYg', 'title': 'REVIEW MASKER NON MEDIS SUPER MURAH DARI CHINA', 'description': 'maskerchina #masker TAG: masker, masker wajah, maskeran ala klinik kecantikan, masker komedo, masker himalaya, masker ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/DX9VyUjDyeI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DX9VyUjDyeI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DX9VyUjDyeI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KONAK MOTOVLOG', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-07T02:32:58Z'}}"
9xnMP59zvbw,CARA IMPORT BARANG DARI CHINA.!! LANGSUNG DARI SEMUA GUDANG DI CHINA.!! IMPORT PRODUK CHINA LANGSUNG,['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': 'AUtVVitR5wrS4NKUOY2OAgCKUP0', 'id': {'kind': 'youtube#video', 'videoId': '9xnMP59zvbw'}, 'snippet': {'publishedAt': '2021-07-01T03:27:51Z', 'channelId': 'UCvH2akHNr8GeDPUFVdiWc-Q', 'title': 'CARA IMPORT BARANG DARI CHINA.!! LANGSUNG DARI SEMUA GUDANG DI CHINA.!! IMPORT PRODUK CHINA LANGSUNG', 'description': 'Link untuk daftar Kelas import mastery: https://kelasimportmastery.com/ NO WA ADMIN Kelas import mastery: 081281063632 ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/9xnMP59zvbw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/9xnMP59zvbw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/9xnMP59zvbw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ayu Catur', 'liveBroadcastContent': 'none', 'publishTime': '2021-07-01T03:27:51Z'}}"
xqxjdxDLvsQ,IMPOR Barang dari china langsung praktek tanpa teori,['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': 'dektpJuQp7UERCXGHICxAQrzIpc', 'id': {'kind': 'youtube#video', 'videoId': 'xqxjdxDLvsQ'}, 'snippet': {'publishedAt': '2020-10-27T10:19:38Z', 'channelId': 'UCVoabPPJrabpCjXANsecoLg', 'title': 'IMPOR Barang dari china langsung praktek tanpa teori', 'description': 'Semoga kalian paham apa yang saya ceritakan berdasarkan pengalaman saya. Apabila ingin memulai bisnis impor dan masih ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/xqxjdxDLvsQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xqxjdxDLvsQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xqxjdxDLvsQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'BAUR TUTONEWS', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-27T10:19:38Z'}}"
xt0fVDKK6dA,Pengalaman Pribadi Belanja Impor China Tanpa Ikut Kelas Seminar Berbayar,['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': 'ZzBOaGIajlr0-7aKD7s7lvOT_uU', 'id': {'kind': 'youtube#video', 'videoId': 'xt0fVDKK6dA'}, 'snippet': {'publishedAt': '2020-12-08T12:00:13Z', 'channelId': 'UCbHs1COs9VBEN6vcDXSb-fw', 'title': 'Pengalaman Pribadi Belanja Impor China Tanpa Ikut Kelas Seminar Berbayar', 'description': 'Alibaba adalah salah satu marketplace asal China yang memiliki berbagai macam produk dengan berbagai spesifikasi.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/xt0fVDKK6dA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xt0fVDKK6dA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xt0fVDKK6dA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Shal Steven', 'liveBroadcastContent': 'none', 'publishTime': '2020-12-08T12:00:13Z'}}"
lkoN1_YdzGc,Jangan Beli Barang Ini Dari China | Cara Impor Bagi Pemula,['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': 'NqCu7cgA1FUgvcne72g_oLyIh2w', 'id': {'kind': 'youtube#video', 'videoId': 'lkoN1_YdzGc'}, 'snippet': {'publishedAt': '2020-11-09T02:00:02Z', 'channelId': 'UCvFXEQHYsc3fyjA7836wKew', 'title': 'Jangan Beli Barang Ini Dari China | Cara Impor Bagi Pemula', 'description': 'Sebagai pemula banyak orang ing membeli barang apa saja dari China. Mereka berpikir bahwa semua barang bisa dibeli ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/lkoN1_YdzGc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lkoN1_YdzGc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lkoN1_YdzGc/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Rajabeli.com', 'liveBroadcastContent': 'none', 'publishTime': '2020-11-09T02:00:02Z'}}"
5tvN5F3NTek,Masker skuba import cina,['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': 'af5Ut4lrvgNtL9SMt6QlokDYIdk', 'id': {'kind': 'youtube#video', 'videoId': '5tvN5F3NTek'}, 'snippet': {'publishedAt': '2020-04-11T11:42:04Z', 'channelId': 'UCkv1bD2EahSQZi8jzVwZMfg', 'title': 'Masker skuba import cina', 'description': 'Order 20x15pack = 300pack , yang d terima kurang dari 300 , silahkan di hitung sendiri.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/5tvN5F3NTek/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5tvN5F3NTek/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5tvN5F3NTek/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ahya Aswaja', 'liveBroadcastContent': 'none', 'publishTime': '2020-04-11T11:42:04Z'}}"
rYPN0PSSnkk,PRODUK RECEH YANG MEMILIKI POTENSI CUAN BESAR | REKOMENDASI PRODUK | IMPORTIR.ORG,['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': '33C1kfKMxh1_U3uPCorBU2o3880', 'id': {'kind': 'youtube#video', 'videoId': 'rYPN0PSSnkk'}, 'snippet': {'publishedAt': '2021-08-27T09:00:18Z', 'channelId': 'UCt7EqweONcwImFGCjq33fNg', 'title': 'PRODUK RECEH YANG MEMILIKI POTENSI CUAN BESAR | REKOMENDASI PRODUK | IMPORTIR.ORG', 'description': 'Ingin belajar lebih banyak tentang bisnis import, ikuti step dibawah ini: 1. SUBSCRIBE DAN HIDUPIN LONCENGNYA ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/rYPN0PSSnkk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rYPN0PSSnkk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rYPN0PSSnkk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'IMPORTIR ORG', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-27T09:00:18Z'}}"
4qoao1SQ8Wo,TIPS SEBELUM IMPORT BARANG DARI CHINA - BARANG MURAH DI 1688,['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': 'ZFAnBVW-PBKV4hUOHORCZ1l82TE', 'id': {'kind': 'youtube#video', 'videoId': '4qoao1SQ8Wo'}, 'snippet': {'publishedAt': '2021-05-09T16:25:48Z', 'channelId': 'UCVExqCw7hFJzg4jDrt4YnGg', 'title': 'TIPS SEBELUM IMPORT BARANG DARI CHINA - BARANG MURAH DI 1688', 'description': 'Hai juragan di video TIPS SEBELUM IMPORT BARANG DARI CHINA ini gue mau sharing pengalaman sebelum import barang ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/4qoao1SQ8Wo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4qoao1SQ8Wo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4qoao1SQ8Wo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Sahlan Ridwan', 'liveBroadcastContent': 'none', 'publishTime': '2021-05-09T16:25:48Z'}}"
rhA8KSyXAgQ,CARA IMPORT BARANG DARI CHINA KE INDONESIA UNTUK PEMULA DIJAMIN AUTO BISA IMPORT !,['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': 'Wf7oNXQ2w-WrinqsU5d-iorc4zg', 'id': {'kind': 'youtube#video', 'videoId': 'rhA8KSyXAgQ'}, 'snippet': {'publishedAt': '2021-08-30T12:40:57Z', 'channelId': 'UC_BxXxb3gU2Kf-WaVQFLqDA', 'title': 'CARA IMPORT BARANG DARI CHINA KE INDONESIA UNTUK PEMULA DIJAMIN AUTO BISA IMPORT !', 'description': 'Hallo temen2 buat yang mau bisa import kuy merapat jangan lupa tonton videonya sampe abis ya ♡ Buat yang mau daftar ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/rhA8KSyXAgQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rhA8KSyXAgQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rhA8KSyXAgQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ghinaa Abdillah', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-30T12:40:57Z'}}"
7wdIySmQBh8,Bahan kain Gulungan untuk Masker import dari China,['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': 'ekoFnOBen9FCC6JVwg7kDoWApCc', 'id': {'kind': 'youtube#video', 'videoId': '7wdIySmQBh8'}, 'snippet': {'publishedAt': '2021-02-27T02:09:52Z', 'channelId': 'UC1Ax5Q4m6t1kzYyqPvj_FZg', 'title': 'Bahan kain Gulungan untuk Masker import dari China', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/7wdIySmQBh8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7wdIySmQBh8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7wdIySmQBh8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'SUHARDI COMMODITY', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-27T02:09:52Z'}}"
AV76LUcC8vo,"CARA IMPORT BARANG DARI CHINA - VIA ALIBABA DAN 1688    TERMURAH,BISA BERSAING DENGAN SELLER SENIOR",['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': 'lsVCe3UdrefaLx49nO3bNtlEOWg', 'id': {'kind': 'youtube#video', 'videoId': 'AV76LUcC8vo'}, 'snippet': {'publishedAt': '2021-08-11T10:40:33Z', 'channelId': 'UC3eMG4GYYzF8P-gN6Uz-BmA', 'title': 'CARA IMPORT BARANG DARI CHINA - VIA ALIBABA DAN 1688    TERMURAH,BISA BERSAING DENGAN SELLER SENIOR', 'description': 'Haloo guys assalamualaikum.. Buat kalian yang mau gabung kelas import mastery klik link dibawah ini yaa ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/AV76LUcC8vo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/AV76LUcC8vo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/AV76LUcC8vo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Septy Alviaa', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-11T10:40:33Z'}}"
gELNhyJOAdg,Review  masker import cina vs lokal Ala bocah Noob,['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': 'UE4w2zRsjWlXRZJ_PxchnlNce8Q', 'id': {'kind': 'youtube#video', 'videoId': 'gELNhyJOAdg'}, 'snippet': {'publishedAt': '2020-07-16T09:33:40Z', 'channelId': 'UCfZIUWSARyhErMMiSoFER5w', 'title': 'Review  masker import cina vs lokal Ala bocah Noob', 'description': 'Review ala2 y guysss.... Buat yg bingung mau beli masker merk apa... Masker yg w review w beli sendiri bukan endors dan w ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/gELNhyJOAdg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gELNhyJOAdg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gELNhyJOAdg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Dinkitty wantutri', 'liveBroadcastContent': 'none', 'publishTime': '2020-07-16T09:33:40Z'}}"
tupkUd58TH0,Riview Natural SKINCARE mask || masker bikin wajah glowing | Novah Safitri,['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': 'PnSOO9EXjssP0lOTYN6gt1XleIg', 'id': {'kind': 'youtube#video', 'videoId': 'tupkUd58TH0'}, 'snippet': {'publishedAt': '2019-01-30T01:47:31Z', 'channelId': 'UCFQqvFMjAspwm6vvkCa6WkQ', 'title': 'Riview Natural SKINCARE mask || masker bikin wajah glowing | Novah Safitri', 'description': 'Watch in HD Aku bikin vidio Cara pake sheet mask yang benar karna pasti masih ada yg salah saat menggunakan masker tissue, ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/tupkUd58TH0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/tupkUd58TH0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/tupkUd58TH0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Novah Safitri', 'liveBroadcastContent': 'none', 'publishTime': '2019-01-30T01:47:31Z'}}"
S1xRdz3UOO0,Masker Rorec bahaya?! Nyoba 3 kali! Wajib tau hasil dan info terbaru!,['import masker dari china'],"{'kind': 'youtube#searchResult', 'etag': 'cgSQBUoybZPGhlYcuu-mEvRXQbA', 'id': {'kind': 'youtube#video', 'videoId': 'S1xRdz3UOO0'}, 'snippet': {'publishedAt': '2020-10-26T04:36:18Z', 'channelId': 'UCA4yy9fPHIKIuDzNugADZCA', 'title': 'Masker Rorec bahaya?! Nyoba 3 kali! Wajib tau hasil dan info terbaru!', 'description': 'Masker sheet mask murah ini memang sedang di gandrungi karena hasilnya dan harganya, berikut ini manfaat masker rorec yg ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/S1xRdz3UOO0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/S1xRdz3UOO0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/S1xRdz3UOO0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Zona Yunesbar', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-26T04:36:18Z'}}"
